"annotation_id","annotator","choice","created_at","id","image","lead_time","ptz","updated_at"
43116,"10","Abnormal","2026-01-10T23:18:34.590328Z",1044528,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/189/11/1751972446.000000000.jpg",1.059,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T23:18:34.590367Z"
43409,"9","","2026-01-11T05:19:47.368529Z",1044530,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/189/13/1751979689.000000000.jpg",1.065,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-11T05:19:47.368537Z"
41229,"8","Abnormal","2026-01-09T21:39:00.510838Z",1044549,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/207/09/1753520468.000000000.jpg",1.279,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-09T21:39:00.510846Z"
42116,"9","Abnormal","2026-01-10T01:11:41.892480Z",1044558,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/207/18/1753553015.000000000.jpg",0.934,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T01:11:41.892489Z"
43155,"10","","2026-01-10T23:21:07.510777Z",1044566,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/208/02/1753581949.000000000.jpg",1.004,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T23:21:07.510792Z"
42955,"10","","2026-01-10T23:12:57.106052Z",1044569,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/208/05/1753592771.000000000.jpg",2.684,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T23:12:57.106061Z"
41666,"8","Abnormal","2026-01-09T22:00:15.385824Z",1044570,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/208/06/1753596379.000000000.jpg",1.245,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-09T22:00:15.385834Z"
41491,"8","","2026-01-09T21:51:06.060572Z",1044572,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/190/08/1752048063.000000000.jpg",2.008,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-09T21:51:06.060591Z"
43454,"9","","2026-01-11T05:21:45.510666Z",1044578,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/190/14/1752069715.000000000.jpg",1.354,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-11T05:21:45.510674Z"
42176,"9","","2026-01-10T01:16:06.224951Z",1044583,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/190/19/1752087779.000000000.jpg",1.014,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T01:16:06.224959Z"
43445,"9","","2026-01-11T05:21:29.650369Z",1044594,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/191/06/1752127474.000000000.jpg",2.149,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-11T05:21:29.650385Z"
41177,"8","Abnormal","2026-01-09T21:37:30.795162Z",1044595,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/200/07/1752908422.000000000.jpg",1.08,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-09T21:37:30.795172Z"
42987,"10","Abnormal","2026-01-10T23:14:41.604018Z",1044599,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/200/11/1752922911.000000000.jpg",1.24,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T23:14:41.604051Z"
43478,"9","Abnormal","2026-01-11T05:23:12.035256Z",1044602,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/200/14/1752933753.000000000.jpg",1.231,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-11T05:23:12.035265Z"
41136,"8","Abnormal","2026-01-09T21:36:24.387704Z",1044607,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/200/19/1752951878.000000000.jpg",1.701,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-09T21:36:24.387722Z"
42888,"10","Abnormal","2026-01-10T23:10:21.884533Z",1044609,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/200/21/1752959091.000000000.jpg",1.179,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T23:10:21.884549Z"
42051,"9","Abnormal","2026-01-10T01:09:00.832742Z",1044614,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/201/02/1752977180.000000000.jpg",1.058,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T01:09:00.832754Z"
42029,"9","Abnormal","2026-01-10T01:02:08.879795Z",1044616,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/201/04/1752984415.000000000.jpg",0.966,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T01:02:08.879804Z"
43418,"9","Abnormal","2026-01-11T05:20:05.529703Z",1044630,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/191/18/1752170541.000000000.jpg",1.532,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-11T05:20:05.529711Z"
41497,"8","Abnormal","2026-01-09T21:51:58.392749Z",1044644,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/186/08/1751702435.000000000.jpg",34.344,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-09T21:51:58.392758Z"
43626,"9","Abnormal","2026-01-11T05:30:25.462008Z",1044646,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/186/10/1751709679.000000000.jpg",4.298,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-11T05:30:25.462018Z"
43371,"10","Abnormal","2026-01-10T23:27:06.912162Z",1044647,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/186/11/1751713286.000000000.jpg",0.905,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T23:27:06.912172Z"
43451,"9","","2026-01-11T05:21:40.890525Z",1044658,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/186/22/1751753006.000000000.jpg",1.03,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-11T05:21:40.890535Z"
41264,"8","Abnormal","2026-01-09T21:39:56.302018Z",1044662,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/187/02/1751767467.000000000.jpg",1.265,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-09T21:39:56.302028Z"
43549,"9","","2026-01-11T05:26:41.349609Z",1044669,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/196/09/1752570051.000000000.jpg",1.248,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-11T05:26:41.349618Z"
41386,"8","Abnormal","2026-01-09T21:43:43.319009Z",1044671,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/196/11/1752577294.000000000.jpg",1.335,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-09T21:43:43.319019Z"
41129,"8","Abnormal","2026-01-09T21:36:07.268876Z",1044672,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/196/12/1752580899.000000000.jpg",2.702,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-09T21:36:07.268896Z"
41623,"8","Abnormal","2026-01-09T21:59:29.948452Z",1044673,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/196/13/1752584499.000000000.jpg",1.16,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-09T21:59:29.948460Z"
43480,"9","Abnormal","2026-01-11T05:23:14.812414Z",1044678,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/196/18/1752602551.000000000.jpg",0.981,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-11T05:23:14.812421Z"
43059,"10","Abnormal","2026-01-10T23:16:46.919779Z",1044686,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/197/02/1752631435.000000000.jpg",1.016,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T23:16:46.919787Z"
43020,"10","Abnormal","2026-01-10T23:15:47.109721Z",1044688,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/197/04/1752638700.000000000.jpg",1.359,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T23:15:47.109756Z"
43004,"10","Abnormal","2026-01-10T23:15:15.116814Z",1044698,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/204/14/1753279285.000000000.jpg",0.994,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T23:15:15.116827Z"
43555,"9","Abnormal","2026-01-11T05:27:03.459496Z",1044710,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/205/02/1753322764.000000000.jpg",1.222,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-11T05:27:03.459504Z"
43523,"9","Abnormal","2026-01-11T05:25:16.521327Z",1044713,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/205/05/1753333636.000000000.jpg",3.511,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-11T05:25:16.521338Z"
42026,"9","","2026-01-10T01:02:04.251338Z",1044715,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/203/07/1753167620.000000000.jpg",3.28,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T01:02:04.251346Z"
43026,"10","Abnormal","2026-01-10T23:15:56.798014Z",1044716,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/203/08/1753171226.000000000.jpg",1.522,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T23:15:56.798021Z"
43512,"9","","2026-01-11T05:24:38.443212Z",1044719,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/203/11/1753182068.000000000.jpg",3.061,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-11T05:24:38.443222Z"
42277,"9","Abnormal","2026-01-10T01:42:32.278778Z",1044729,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/203/21/1753218218.000000000.jpg",1.192,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T01:42:32.278807Z"
42034,"9","Abnormal","2026-01-10T01:08:16.915666Z",1044734,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/204/02/1753236279.000000000.jpg",1.37,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T01:08:16.915680Z"
42874,"10","Abnormal","2026-01-10T23:09:52.170591Z",1044745,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/195/13/1752498112.000000000.jpg",1.581,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T23:09:52.170599Z"
42013,"9","Abnormal","2026-01-10T01:01:30.309328Z",1044756,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/196/00/1752537840.000000000.jpg",1.219,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T01:01:30.309337Z"
41419,"8","Abnormal","2026-01-09T21:46:55.654915Z",1044761,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/196/05/1752555929.000000000.jpg",1.164,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-09T21:46:55.654924Z"
41382,"8","Abnormal","2026-01-09T21:43:13.024259Z",1044767,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/185/11/1751626917.000000000.jpg",1.873,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-09T21:43:13.024286Z"
43621,"9","","2026-01-11T05:30:11.666771Z",1044774,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/185/18/1751652246.000000000.jpg",1.1,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-11T05:30:11.666786Z"
42937,"10","","2026-01-10T23:12:21.709449Z",1044776,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/185/20/1751659467.000000000.jpg",1.214,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T23:12:21.709467Z"
41083,"8","","2026-01-09T21:33:59.363958Z",1044777,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/185/21/1751663071.000000000.jpg",1.411,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-09T21:33:59.363966Z"
40989,"8","Abnormal","2026-01-09T21:29:13.885037Z",1044784,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/186/04/1751688385.000000000.jpg",2.871,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-09T21:29:13.885055Z"
43091,"10","","2026-01-10T23:17:50.347658Z",1044786,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-MesaGrandeNorth/2025/186/06/1751695614.000000000.jpg",1.062,"{""pan"":317.7699890136719,""tilt"":-0.5799999833106995,""zoom"":1.0}","2026-01-10T23:17:50.347692Z"
